Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
4,5,48,40,2,1,3,90,94.0847935292354,0,0,1850,2143,0.78324016021104
0,2,12,61,2,1,4,60,92.38727823685522,4000,0,170,1394,0.21347069971111585
2,1,24,59,2,1,1,110,93.85537142664414,0,0,200,425,0.4565223136096713
2,2,48,49,2,1,1,45,93.58112447271095,4000,0,500,1600,0.058867107999470876
30,1,60,52,2,1,3,70,94.42393574234566,14500,0,1250,1563,0.03524731995566139
11,2,60,35,2,1,1,60,92.42333403217465,4000,75,1250,1284,0.25868320955649965
5,4,60,25,2,1,1,75,91.95038251774672,1000,0,890,990,0.2455422843206028
14,2,60,30,2,1,1,60,94.33255210931056,4000,2800,600,1125,0.1118429047549684
8,2,48,28,2,1,1,35,93.61935293699848,4000,0,1000,1267,0.10792898412498016
1,2,6,29,1,1,3,35,92.72815779279551,2000,0,300,1298,0.21922658113254026
6,2,60,32,2,1,1,75,89.64248272751381,2200,600,1550,1600,0.4067461392682439
9,2,60,45,2,1,1,75,91.01915759003111,3000,0,1100,1340,0.1671550483330808
3,2,60,26,2,1,2,45,91.54301977168623,6100,1500,1000,1403,0.28323136204657284
3,2,60,33,2,2,3,75,89.73470388665045,2000,0,1400,1980,0.4118246385780898
1,5,60,21,1,1,3,35,93.23805316012078,0,0,900,1290,0.3403896856136348
0,2,36,34,2,1,2,75,91.26610517108816,4500,300,600,1339,0.31904387944141943
6,2,60,27,1,1,1,35,93.42213442531164,6000,3300,1500,1559,0.2581191668122885
21,2,60,44,2,1,1,90,93.1081660566445,1150,720,200,1078,0.018138898918522352
17,2,60,51,2,1,1,60,92.44515378207807,4000,0,860,1113,0.0801647396012871
7,1,18,33,2,1,1,113,90.49245118276197,0,0,1000,2290,0.008370192825800466
10,2,60,35,2,1,1,60,95.30101191675274,4000,0,1000,1578,0.09608292760240154
2,2,48,38,2,1,1,75,92.71863245963411,7000,2000,500,1039,0.22365668163388064
0,1,60,28,2,1,1,76,91.99830524956116,0,0,800,1218,0.2814884438976496
2,2,60,26,2,1,1,45,94.4064127108906,3500,0,300,1329,0.0622893382923553
10,2,36,34,2,1,1,90,91.03341979976533,3000,250,300,500,0.1348787425128908
6,2,60,27,2,1,1,45,90.48660025247243,2000,1000,1300,1384,0.38023975620498257
7,2,60,32,2,1,2,75,95.74199118582821,3500,0,1300,1553,0.28200749627328825
18,2,48,43,1,1,1,35,97.95140058792906,2500,0,1000,1626,0.06059505077789095
3,2,18,30,1,1,2,35,96.16884473241339,5000,0,1100,1674,0.3302194295608372
6,2,18,42,2,1,3,90,91.89596186745038,4000,34,200,1500,0.14269508329881492
0,1,36,26,2,1,2,72,92.37005720627603,1000,0,600,1421,0.29154223401917595
0,2,24,20,1,1,4,60,89.31396573875557,2000,0,400,480,0.5243792909389987
8,1,48,24,1,1,1,49,91.72933231575539,0,0,1000,1274,0.25000909146994144
4,1,48,27,2,1,1,58,95.74809705628456,0,0,1200,1580,0.3802441160146309
1,1,36,35,2,1,3,66,90.6291005387001,4000,0,1000,1300,0.3479856300432289
1,5,48,18,1,1,2,35,92.18511171718121,0,0,1150,1314,0.540388649660802
3,2,24,35,2,1,1,75,93.25573649931968,1800,0,200,957,0.11643765085950385
10,1,60,33,2,1,3,75,93.58138935158412,2700,0,1000,1500,0.058614324259149024
8,3,36,39,2,1,1,60,89.95040156854672,4000,1500,1300,1504,0.3284152877704373
20,5,60,36,2,1,1,60,89.97925236442019,0,0,850,935,0.07481942873091213
3,5,48,29,1,1,1,35,88.45926769450594,0,0,1000,1028,0.3027399830327195
1,5,48,23,1,1,1,35,91.43184336347865,0,0,1300,1440,0.36027585761347164
19,2,12,34,2,1,3,75,90.01042283429105,32000,0,500,1030,0.003024665025662047
2,1,48,57,2,1,4,68,93.16682739019906,0,0,1200,1366,0.344022268539786
11,2,60,38,2,2,1,90,96.38164544270347,4000,0,1700,1768,0.35365770422673565
1,2,48,42,2,2,3,75,95.26705135681608,9000,4500,1400,1700,0.6515766194364282
15,2,60,44,2,1,3,60,88.42586252824813,10000,0,910,1450,0.12112383456760445
10,2,48,37,5,1,1,35,90.47592439037341,3500,450,500,1155,0.1037055130121589
1,3,48,34,2,2,3,45,92.00323602836518,3000,1500,1000,1191,0.5441469695551088
25,2,12,43,2,1,3,75,89.24487852017837,100000,0,600,841,0.0005048070507332366
4,1,60,42,5,2,1,70,93.82500821667846,0,0,2200,2441,0.4432370098183169
0,6,48,24,2,1,1,60,86.56741675940646,0,0,1200,1516,0.4504986976738077
1,2,60,36,1,1,3,60,90.63699303098149,4500,1500,400,1591,0.09623496221153284
2,5,60,52,2,2,3,75,90.78272110387275,5000,0,1350,1999,0.37099647422100795
0,1,36,34,4,1,1,49,93.01903160042669,0,0,1150,1600,0.4532973480608113
16,5,60,31,2,1,1,45,92.11541280921253,0,0,1400,1850,0.07921575126070554
8,2,60,36,2,1,3,75,92.44089976459891,2600,0,1400,1775,0.2957976312491734
20,5,36,50,2,1,3,45,92.88265435456599,20000,0,700,1224,0.0246823176130442
5,5,60,33,2,1,1,45,93.03637708800574,0,0,1500,1663,0.397208927277474
20,2,60,54,2,1,1,60,93.30322303093172,1500,0,1250,1500,0.0911212789051152
5,1,60,40,2,2,1,66,91.34724486072724,0,0,1900,2225,0.5403090563692694
1,2,60,29,2,1,1,45,92.98791629435435,6000,1810,1600,1930,0.19152081279461888
3,2,60,31,2,1,1,45,91.09583525326731,4500,2500,1400,1607,0.31998585036572363
2,1,36,32,2,1,1,63,90.5411143129801,0,0,1000,1230,0.3733477909663479
3,2,24,51,2,1,1,45,93.23003104886553,20000,0,1400,1581,0.15910545762121409
7,1,60,31,2,1,1,67,96.27548749520192,0,0,790,1072,0.3065525009678041
9,1,36,46,2,1,1,84,90.70436948722525,0,0,1200,1471,0.4139796419706112
1,2,60,35,2,1,3,90,93.19454100153008,5000,100,500,1300,0.2835080404225204
14,5,60,33,1,1,1,35,91.24743422588486,0,0,1150,1192,0.21445551210344432
6,6,48,25,1,1,1,35,91.09944472737551,0,0,2400,2700,0.21382367595835425
0,6,36,31,2,1,1,75,91.57101693216731,0,0,450,500,0.3331268194080124
2,5,48,30,2,1,1,60,91.09391533117827,0,0,1350,1770,0.2711976982647184
1,1,48,40,2,1,4,82,88.1467581440836,0,0,1100,1197,0.7506850126483355
12,1,60,37,2,2,1,86,93.68624922893505,0,0,700,950,0.33295669989187976
1,5,36,22,1,2,2,35,95.84762321163376,0,0,425,450,0.7123861790397219
0,5,60,24,1,2,2,35,93.58560825078067,0,0,1400,1707,0.7063677331299698
11,2,36,27,2,1,1,60,87.82548727660482,7000,0,900,1201,0.1311175750296634
9,1,60,32,2,2,3,71,91.82555160702712,0,0,1135,1355,0.6056315673745315
13,2,60,43,2,1,1,60,94.9758065978995,3000,0,890,1196,0.12616118694610548
29,1,60,57,2,1,1,80,94.90790416533036,0,0,1100,1297,0.023121015076828167
33,2,48,59,2,2,1,45,93.87003438741829,10000,0,1200,1420,0.046504136885324
3,1,48,60,3,1,3,54,89.19442866902804,0,0,850,1036,0.26722546685480303
0,1,60,25,1,1,1,51,89.89417609317363,0,0,800,1201,0.2444034215459531
5,5,60,28,2,1,1,60,91.83784351450994,1800,0,1000,1527,0.10105038204556084
3,2,60,40,2,1,3,75,92.08083117735198,2500,0,1300,1500,0.2513695379254472
21,1,48,36,2,1,1,86,92.3109038966225,0,0,950,1057,0.1473367974611715
6,2,48,27,2,1,3,60,93.97773169473908,4300,900,1500,2127,0.13433236560268494
25,2,60,44,2,1,1,45,92.43552078640899,2500,0,1200,1570,0.04081571350253144
5,1,24,34,2,1,3,95,94.90345304888754,0,0,250,650,0.22125775256092106
1,2,60,28,2,1,1,45,93.60321281797725,5000,9000,700,1175,0.31993396794091844
1,2,60,39,2,1,1,60,89.89575725881951,2000,0,700,825,0.17053235867052288
11,2,60,28,2,1,1,45,94.05635553154306,4000,0,850,978,0.2079145886542418
1,1,36,37,5,1,2,55,93.86408938697421,15000,0,1100,1650,0.20065817989884344
0,5,60,20,2,1,3,45,92.83236073632449,0,0,1850,2150,0.6770008681646457
2,1,48,36,2,1,1,85,91.32222879628752,0,0,1340,1771,0.520817095930427
5,1,48,28,2,1,1,63,93.07963120241808,0,0,1100,1615,0.2084434549657653
2,5,24,20,1,1,1,35,92.21751468494782,0,0,450,994,0.327130352347471
7,3,60,32,2,1,1,75,95.1154606785526,3000,3000,870,1147,0.2488297001473703
3,5,60,19,1,1,3,45,94.51295128300417,2500,0,1100,1194,0.2687530388891292
2,1,36,21,1,1,1,45,94.34533371558877,0,0,700,825,0.4669858061732074
3,1,36,23,1,1,1,50,91.0983110242665,0,0,1000,1128,0.4241644007742288
10,2,36,47,2,1,1,60,92.86409365622916,3000,0,360,360,0.15379047743398125
10,2,48,37,3,1,4,45,94.40508012401281,3000,0,500,1190,0.12512087912859335
10,2,60,51,2,1,1,60,92.79000169226629,2000,0,1400,1580,0.13522778749298234
1,3,24,31,2,1,1,60,91.16951529721588,2000,500,1100,1600,0.3928521398410565
4,2,60,49,2,1,1,45,93.96459834172461,5000,0,1450,1735,0.27315730226197443
2,2,60,27,2,1,1,45,93.97367623334712,8000,4500,1500,2178,0.12190455015678328
3,3,60,34,2,2,1,75,92.1349813113836,2500,0,1350,1589,0.4537204680636073
0,2,48,29,4,1,1,35,94.80493192198283,4000,0,757,1566,0.27778473872170023
1,2,60,51,2,1,4,45,92.82888277098992,3000,0,1200,1250,0.5359129493458473
15,2,60,34,2,1,1,75,95.16436139563879,5000,0,1400,1626,0.15049370788070027
10,2,60,42,2,2,1,75,87.32809734062252,6000,1500,1350,1414,0.5441495249620559
2,1,60,46,4,1,1,49,95.36705665692493,0,0,1500,1687,0.4583955016230652
8,2,60,40,2,1,1,60,92.67088716538069,4500,0,1100,1638,0.17114759984635788
7,2,60,26,2,1,1,60,92.44855411991114,3000,0,1400,1460,0.3999573478303603
17,2,36,31,2,1,1,75,91.97013875318189,7000,4800,700,1400,0.08246281925916847
10,2,54,47,2,1,1,60,90.72931156225724,3000,0,850,911,0.2033387678312855
6,2,30,45,2,1,1,90,91.67115825793604,3000,0,1050,1559,0.2808361091913745
0,6,60,26,2,1,2,45,90.57511218633334,0,0,1200,1315,0.5585957896803636
1,2,36,41,2,1,1,75,92.69190271189524,5500,0,1800,2600,0.06903264988749266
6,2,48,31,2,1,1,60,95.18546222482118,3000,400,1000,1208,0.13367457839470934
2,1,60,23,1,1,1,58,95.2256480704028,0,0,800,975,0.1874210819965202
2,5,60,34,1,1,1,35,92.94095328769338,0,0,1200,1274,0.3022154210139513
7,1,60,38,2,1,3,107,88.84211522872906,1500,0,1050,1092,0.15306002519605602
1,1,60,54,2,1,4,54,91.84245124782369,8000,0,1000,1202,0.432029430404199
15,2,60,37,2,1,4,90,92.77331342742019,5000,1800,1500,1816,0.3721907182660036
2,5,48,26,2,1,1,60,87.81500117347028,10000,0,1300,1700,0.3004156723174852
20,2,54,59,2,1,3,60,95.36069679970271,3500,0,500,984,0.0488446120513481
30,1,60,54,2,1,1,54,91.04143147787414,0,0,1000,1387,0.02982428280270922
12,2,48,27,2,2,1,45,92.66859298483084,5000,1300,450,1636,0.07711848069289158
2,1,60,28,1,1,1,43,92.84586769318642,0,0,1000,1135,0.4480910082932778
3,2,60,53,2,1,1,45,95.36383102700341,3500,0,1350,1453,0.3758290810957069
7,2,60,48,2,1,3,60,92.13230360322181,4500,0,1400,1500,0.3138675701839896
4,2,48,30,2,1,1,60,90.91397491008468,3500,1000,800,1350,0.15720976747996068
14,3,60,28,2,1,1,60,91.96083321387194,18000,0,1850,2247,0.07860597097893578
10,2,60,34,2,1,1,75,91.13993097287165,2500,300,1150,1367,0.252124784822411
12,1,60,55,2,2,1,62,92.15904035792842,0,0,1800,2154,0.3582563654577974
5,5,60,28,1,1,1,35,94.0830659042151,0,0,900,1492,0.1742979755441851
2,2,60,31,1,1,1,35,90.4462780393224,7500,0,800,1351,0.20652047695396614
30,5,60,56,2,1,1,45,90.89397296424252,10000,0,1500,2040,0.01921050035608185
3,2,60,38,2,2,2,75,97.40989840131196,4000,0,1000,1037,0.6989721996227475
0,6,48,25,1,1,1,35,93.94163205241202,0,0,1200,1202,0.4306223957728623
0,1,48,35,2,1,1,66,94.64725724008913,0,0,1500,1683,0.4472449608381525
3,5,48,31,1,1,1,35,96.1521231837185,0,0,1000,1100,0.3171933499616205
30,6,48,52,2,1,3,90,96.32629294389396,12000,0,1700,1734,0.01876106769750237
13,3,60,33,2,1,1,75,89.90106974728768,7000,0,1600,1604,0.14328024816384646
0,1,60,30,2,1,1,68,92.42537765540271,0,0,1000,1330,0.4817447760030194
3,2,60,37,2,1,2,90,89.94796696389787,3000,0,800,877,0.29883977631980435
0,2,36,54,2,1,2,60,93.76909881789038,11500,0,1100,1759,0.2540326958853359
7,5,48,32,2,2,1,45,94.03245293310592,0,0,970,1564,0.23250302632025466
4,2,60,23,2,1,1,45,90.76061376229282,4000,0,1100,1306,0.38135515160529904
10,2,24,39,2,1,1,75,86.41479525109018,3000,0,500,1108,0.10287150440475956
1,1,36,28,1,1,3,52,93.45294518168963,0,0,350,1500,0.1020241150705964
2,5,60,43,2,1,1,45,99.22626554717391,0,0,1500,1645,0.4320987517387244
30,1,60,50,2,1,3,68,92.61627932678412,10000,0,1300,1500,0.020215661241879655
3,1,60,41,2,2,1,77,94.7451812019779,0,0,2200,2625,0.7123477060359891
0,5,36,27,1,1,1,45,90.75473845117372,5000,0,800,1456,0.11308958007159815
10,2,42,25,2,1,1,45,87.22067285286761,3000,0,1500,2178,0.2274427592240024
4,1,36,35,1,1,1,46,94.04352681070345,0,0,1000,1642,0.26272920188626275
1,2,60,31,2,1,2,45,90.6135397648366,4000,300,1200,1265,0.3931858386404885
13,5,36,43,1,1,1,35,92.12339941511195,0,0,200,325,0.03854741517993485
4,5,60,28,2,1,2,45,91.36406693047199,0,0,1350,1471,0.3833438557150119
1,5,48,22,1,1,3,45,92.66937318386137,0,0,260,1440,0.062207822794049926
8,2,60,42,2,2,3,75,92.01651048357571,10000,0,1200,2140,0.07046529031765736
14,2,60,41,2,1,1,60,92.14339833686739,6000,0,450,1377,0.0274751097861306
6,2,60,29,2,1,1,60,95.35612349730623,6000,2000,1250,1780,0.2392155233418796
1,2,18,27,2,1,2,45,95.39006046323465,2000,0,700,818,0.4758922661312138
16,2,60,32,2,2,1,75,93.62932430943233,4000,0,650,1017,0.138185453812815
10,5,36,27,2,2,1,60,93.13919894408708,0,0,1000,1788,0.22238425487490845
11,5,48,37,1,1,1,35,94.14771944124234,10000,0,1100,1212,0.06941244959791687
40,1,36,59,2,1,1,59,91.75543297246196,0,0,1000,1800,0.006499615200348351
13,2,54,52,2,1,1,75,92.32510313762585,4000,0,1300,1394,0.2652498693599136
7,1,36,25,2,1,1,69,93.18077070550513,0,0,250,400,0.2971953073509071
3,5,36,24,4,1,1,45,90.85263764360181,0,0,850,940,0.4402864823498248
13,5,48,51,2,1,1,45,94.72174390166751,3000,500,1220,1433,0.16532788924741365
7,2,36,39,2,1,3,75,89.68374258015241,4000,0,1300,1439,0.3379401253393972
7,2,60,33,1,1,1,35,92.24798481784632,6000,0,1700,2414,0.09063748665133492
4,2,24,31,2,1,1,60,96.27774135868785,3000,0,600,1571,0.0524654849336509
5,1,36,30,2,1,3,101,95.7384471106875,0,0,1000,1500,0.2288925944445569
7,2,60,24,2,1,1,45,91.995064166577,2500,0,1200,1258,0.3560795054360488
10,2,48,31,2,1,1,60,91.83548256637802,4500,0,450,1403,0.03555066979228978
16,2,60,39,2,1,1,60,91.32902592648188,3500,0,750,1346,0.039580965913279684
2,2,36,42,2,1,1,75,89.70558278466157,3500,0,1500,2195,0.2095493809057739
6,2,36,37,2,1,3,75,92.62512312362846,4000,50,800,1637,0.27523310070714563
3,2,36,38,2,1,1,75,89.33427002191488,8500,0,2375,2375,0.7842140677926951
16,2,60,42,2,1,1,75,94.58213770731221,3500,0,870,873,0.17162770782504674
1,5,60,23,1,1,1,35,92.30579593905513,0,0,1210,1450,0.3763498817941508
0,6,60,40,2,2,1,75,91.24041448439323,2500,0,1500,1607,0.41221510218571616
12,2,24,36,2,1,1,60,93.07041975315106,6000,0,600,1376,0.030828195290125232
1,1,60,27,1,1,1,44,90.91648921174414,0,0,1000,1092,0.4782058210288178
40,2,24,60,2,1,3,75,97.88453608013835,8000,0,900,1307,0.009298349955581693
30,2,48,45,2,1,1,75,95.34872292369184,10000,2400,830,1128,0.030595228059603293
5,2,48,65,2,1,3,75,90.3248213004614,30000,2000,700,1698,0.04942769118888577
10,3,60,40,2,1,1,60,96.1701653850776,1500,0,825,1075,0.110215230969229
13,1,60,40,4,1,3,64,95.17402101838348,2500,0,1920,1920,0.6891219814672004
3,1,48,33,2,1,1,66,94.98081241808158,2000,0,800,1298,0.3517502355988661
0,6,36,28,2,2,4,45,96.68978950804386,8000,0,1360,1362,0.5072861401697027
1,1,60,33,2,1,1,91,95.69993927911005,0,0,1700,1770,0.6069731742380647
25,2,36,51,4,1,3,35,93.1831273588898,5000,0,1700,2022,0.07640200337039854
11,3,48,31,2,1,1,45,97.55021693441671,4000,0,700,1225,0.07620265065285772
7,2,12,36,2,1,1,90,89.90620330400344,20000,0,375,724,0.13657586458830345
4,5,24,23,1,1,1,35,93.49618571328162,3000,0,500,1346,0.14656606880991901
5,6,60,33,1,1,1,35,92.43625729254852,0,0,1000,1415,0.22633817803814354
31,1,60,51,2,2,1,135,95.69576750961757,0,0,1000,1380,0.02390853794511512
10,2,36,32,2,1,3,75,92.67579562334109,2100,0,900,900,0.27602555065630796
16,2,48,50,2,1,1,90,93.55141231662937,21500,1950,1100,1639,0.035123842964890316
19,2,36,52,2,1,3,45,94.69474283050816,15000,0,1420,2220,0.04352683575625287
0,5,60,34,1,1,4,45,93.38792719170678,2000,0,1020,1600,0.2306795181336446
1,2,48,28,2,1,2,45,90.99641807499104,4000,1978,1100,1556,0.3974449780973714
1,1,48,36,2,1,3,88,91.44613394929296,0,0,1500,1878,0.6394357774608302
0,2,60,27,2,1,2,45,93.15636076161944,3000,1500,1200,1532,0.4630508370743736
2,2,24,26,2,2,3,45,90.34570221296266,4000,0,340,900,0.3849476379808479
4,1,36,24,2,2,1,75,91.90765767496758,0,0,900,1100,0.6346307091005193
0,3,60,47,2,1,2,75,93.79360818883964,2000,200,600,1556,0.0935981959575153
13,2,48,40,2,1,1,60,93.27329265572638,4000,0,900,1054,0.15216138776196106
1,2,60,42,2,1,2,120,93.66889138294248,5500,2000,1160,1285,0.5114942152499019
17,1,48,52,2,1,1,93,96.99058613172673,0,0,1200,1338,0.13302189210199392
5,1,36,45,2,1,4,90,91.71780182936253,10000,0,1100,1556,0.32976366529079204
17,2,60,47,2,1,1,60,93.34267255695883,4500,0,1100,1194,0.13376838304108135
8,2,60,25,2,1,1,45,93.33708501057477,4000,1300,1450,1556,0.3272488661681767
0,2,60,50,2,1,1,75,95.73180046704248,15500,0,1000,1989,0.031375551008938976
5,2,6,44,2,1,1,75,95.97643221861887,13000,0,500,2624,0.004124471182360596
8,2,36,48,2,2,1,35,90.13304605703023,3000,0,400,925,0.19025257548428506
3,2,48,19,1,1,1,35,91.461569554923,4000,0,800,1128,0.17048628303396982
18,2,48,48,2,2,1,105,95.29594555707851,3000,0,780,2220,0.04294858969112042
22,2,60,46,2,1,1,90,89.12506616396426,8000,0,1120,1395,0.029467086489984463
12,2,60,50,2,1,1,45,90.93686471953605,5000,0,1100,1137,0.1755239759839362
12,5,36,30,2,1,3,75,92.82703344714669,0,0,800,875,0.323306721945868
13,3,60,30,2,2,1,75,93.64571869303843,3500,0,1100,1417,0.3638477987587676
3,2,18,39,2,2,1,90,92.30132861985383,7000,0,500,700,0.5306837573685925
1,2,60,27,2,1,1,60,94.79843969737523,4000,0,1000,1207,0.4097466497351541
29,2,60,52,2,1,1,75,94.03162956882596,3000,0,1100,1268,0.04517982325448669
1,1,48,42,2,1,3,76,94.10491651141778,0,0,1200,1326,0.54388045462458
3,6,36,22,2,1,1,45,93.19217708070366,0,0,1470,1480,0.3791371141141759
23,5,60,43,1,1,1,35,90.29256196995496,3500,0,1050,1228,0.048263403187914465
20,2,36,36,2,1,1,90,91.47540570180325,5000,0,2000,2168,0.028326954272412982
5,3,60,23,2,1,1,35,90.93524013495626,7000,2160,1650,2100,0.2411565706570377
3,1,60,40,2,1,1,84,91.83254758505241,0,0,1000,1197,0.4438237535263114
1,3,24,50,2,1,3,60,91.99407062263587,5000,3000,360,510,0.4050429165498543
15,2,36,52,2,1,1,105,92.6290403976958,8000,0,300,325,0.03287439771933793
10,2,36,38,2,1,1,75,92.07109090859268,5500,1440,690,1000,0.17067591121593928
0,5,48,35,2,2,1,60,92.38831906321424,0,0,1400,1748,0.3149905816309654
9,2,60,34,2,2,3,75,90.19546275382469,4000,300,1000,1392,0.1488135395086009
9,1,60,34,2,1,1,103,93.74782671750211,0,0,500,820,0.16546619185686318
25,2,18,49,2,1,3,90,89.9785454498155,4000,0,300,1275,0.03126081991922229
19,2,60,37,1,2,1,35,97.66033281527008,10000,6000,1500,1758,0.2731882559784285
10,1,60,33,2,1,1,56,93.8152949190883,0,0,600,1250,0.09547117710589363
10,2,60,34,2,1,3,75,88.27593702542482,11000,0,1000,1560,0.034411491986801844
10,2,48,42,2,1,3,105,94.29853148604002,30000,5000,1200,1570,0.0859205755916304
4,2,24,32,2,1,1,45,91.65038097047899,4000,1,500,1045,0.1895392311155932
1,5,36,19,1,1,2,35,93.95212578719901,0,0,425,500,0.5067689939246771
1,2,48,45,2,1,3,90,92.76264688333218,4000,0,1700,1800,0.4548898464818881
19,5,12,41,2,1,3,90,93.45509575155971,500,0,500,1600,0.028810799262914875
6,2,60,25,2,1,3,45,93.24989192449841,3500,2500,950,1177,0.39381692014854097
2,1,48,19,1,1,3,60,93.95524184227732,20500,0,1370,1371,0.258867543086966
11,1,36,59,2,1,1,69,92.55628708903009,0,0,850,1100,0.24134876128726415
20,1,36,56,2,2,1,77,93.07894347156741,0,0,1100,1256,0.21674016485074024
18,1,48,42,2,2,3,75,91.44036646278673,0,0,1000,1469,0.240695512935525
0,5,60,38,2,1,2,90,93.15371945096302,5000,0,1600,1682,0.6399724557401374
0,5,60,22,1,1,2,45,95.44404342323918,4000,0,1150,1150,0.3314118099752469
1,1,36,44,4,1,4,55,94.30057986476331,0,0,675,675,0.6598959494745625
1,2,60,31,2,1,1,60,91.72920154183207,2500,0,900,1236,0.34122284935928965
25,2,48,49,2,1,1,60,92.8902287523711,6000,0,650,1265,0.01454768977349331
15,1,60,55,2,1,3,74,90.6710501093042,0,0,1000,1204,0.15480390318603152
21,1,60,55,3,1,1,56,94.34030459253115,0,0,1100,1353,0.08514834263276645
10,3,36,38,2,2,1,60,94.4225619067822,4030,0,950,1330,0.35209856985705873
12,2,60,60,2,1,1,60,93.59498131840067,12000,0,950,1200,0.031443553924657267
10,1,60,58,5,1,3,82,92.40777547724217,0,0,1350,1488,0.040090597863740265
20,6,36,39,2,1,1,60,91.00906501426122,0,0,650,1695,0.024246322879852317
10,2,60,34,2,1,1,75,90.8549978143845,6000,0,900,1547,0.048121295169648776
1,5,60,21,1,1,2,35,91.99758054126048,0,0,1100,1112,0.5977574864209447
5,1,60,37,1,1,1,48,93.16977571137002,0,0,600,1062,0.13220895443144476
2,3,48,25,2,1,2,45,89.9603563146837,3000,2000,800,1567,0.2663184268110855
15,5,36,39,1,1,1,60,92.87727917953825,0,0,900,900,0.17379068894984265
1,5,60,22,2,1,1,60,90.31994283061513,0,0,1100,1280,0.4016473478258011
11,2,30,35,2,1,1,75,95.3266443986365,4000,0,700,1340,0.09362029403608764
3,1,60,50,2,1,2,69,94.09191713244415,0,0,1300,1490,0.5026452179017579
2,6,36,49,2,2,4,45,91.9089457156442,0,0,1600,2640,0.6519585017427442
15,2,48,30,2,1,3,75,89.00274932390259,27000,5000,900,900,0.18777548873334546
13,2,60,32,2,1,1,75,93.46526043119884,5000,2500,1300,1569,0.14790903801383554
11,1,60,37,1,2,1,74,90.9675891790395,0,0,1400,1937,0.34320216576091256
2,2,60,24,2,1,2,45,92.58503284157923,4100,2800,1400,1403,0.7001090758871433
1,2,60,25,2,1,2,60,92.7078003226415,2700,1900,1150,1255,0.5084771045736756
3,1,54,23,2,1,1,59,93.89458035553899,0,0,1300,1345,0.5107470160474754
1,5,60,22,1,1,1,35,91.64742032612543,0,0,1950,2134,0.6225726830369911
37,2,60,52,2,1,1,45,92.58632970972374,7000,0,1550,1590,0.004812616806833465
0,2,60,29,2,2,1,45,92.43653835051109,4500,0,1200,1406,0.6527893441891165
5,1,60,43,1,1,3,39,95.07391847019984,0,0,1600,1872,0.5978306129939466
4,2,60,35,2,1,1,60,93.28115822329232,6500,4000,1000,1123,0.1604050881838733
1,5,60,27,1,1,1,35,92.2162851969193,0,0,1000,1067,0.23630775793805875
10,5,60,34,2,2,3,60,96.57039160238823,12000,0,2075,2253,0.12817551071489372
20,1,36,39,2,1,1,91,91.37711884724042,0,0,380,580,0.07147043172647415
1,2,36,51,2,1,1,75,96.16940678569945,6000,0,1450,1992,0.1251913833319359
15,1,12,35,4,1,1,44,94.65623336314628,9000,0,400,1400,0.05590847346157652
12,2,60,33,2,2,3,90,88.38376155906586,15000,0,1150,1284,0.34492381907704306
0,2,60,30,2,2,1,75,95.9842238373867,4000,0,1500,1749,0.4649844135002335
5,2,60,25,1,1,3,35,93.94037860620777,14000,0,1400,2125,0.06519679109940442
6,2,60,53,2,1,3,45,96.82337938044236,16000,0,1000,1505,0.17281798222470193
6,1,60,26,2,1,1,60,94.52716724073255,0,0,1200,1376,0.3192323074262337
35,6,60,63,3,1,1,35,88.4827018227327,0,0,750,1138,0.003781365206640808
9,1,60,30,2,1,1,63,92.45421779566136,0,0,1680,1931,0.2898494958450614
12,2,60,43,2,2,1,75,92.60585130167169,14000,2900,1200,1698,0.0906916700065812
20,1,60,35,1,1,1,56,91.02192825305616,0,0,1000,1279,0.08848244887994428
15,2,36,49,2,1,3,75,93.57126736480036,3572,1728,1650,2755,0.20629142765255512
3,1,60,34,2,2,1,85,89.52201674934,0,0,1000,1600,0.5141979526847106
