Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
0,10,2,36,34,2,1,1,90,159,3000,250,300,500,0.1348787425128908
0,6,2,60,27,2,1,1,45,122,2000,1000,1300,1384,0.38023975620498257
1,7,2,60,32,2,1,2,75,156,3500,0,1300,1553,0.28200749627328825
0,18,2,48,43,1,1,1,35,90,2500,0,1000,1626,0.06059505077789095
0,3,2,18,30,1,1,2,35,130,5000,0,1100,1674,0.33021942956083716
0,6,2,18,42,2,1,3,90,45,4000,34,200,1500,0.14269508329881492
0,0,1,36,26,2,1,2,72,118,1000,0,600,1421,0.29154223401917595
1,0,2,24,20,1,1,4,60,152,2000,0,400,480,0.5243792909389987
0,8,1,48,24,1,1,1,49,135,0,0,1000,1274,0.25000909146994144
0,4,1,48,27,2,1,1,58,125,0,0,1200,1580,0.3802441160146309
0,1,1,36,35,2,1,3,66,208,4000,0,1000,1300,0.3479856300432289
1,1,5,48,18,1,1,2,35,81,0,0,1150,1314,0.540388649660802
0,3,2,24,35,2,1,1,75,160,1800,0,200,957,0.11643765085950383
0,10,1,60,33,2,1,3,75,300,2700,0,1000,1500,0.05861432425914902
0,8,3,36,39,2,1,1,60,135,4000,1500,1300,1504,0.32841528777043727
0,20,5,60,36,2,1,1,60,121,0,0,850,935,0.07481942873091212
0,3,5,48,29,1,1,1,35,145,0,0,1000,1028,0.3027399830327195
1,1,5,48,23,1,1,1,35,165,0,0,1300,1440,0.36027585761347164
0,19,2,12,34,2,1,3,75,428,32000,0,500,1030,0.003024665025662047
0,2,1,48,57,2,1,4,68,233,0,0,1200,1366,0.34402226853978596
1,11,2,60,38,2,2,1,90,245,4000,0,1700,1768,0.35365770422673565
1,1,2,48,42,2,2,3,75,200,9000,4500,1400,1700,0.6515766194364282
0,15,2,60,44,2,1,3,60,42,10000,0,910,1450,0.12112383456760445
0,10,2,48,37,5,1,1,35,87,3500,450,500,1155,0.1037055130121589
1,1,3,48,34,2,2,3,45,200,3000,1500,1000,1191,0.5441469695551088
0,25,2,12,43,2,1,3,75,250,100000,0,600,841,0.0005048070507332366
1,4,1,60,42,5,2,1,70,350,0,0,2200,2441,0.4432370098183169
1,0,6,48,24,2,1,1,60,105,0,0,1200,1516,0.45049869767380774
0,1,2,60,36,1,1,3,60,100,4500,1500,400,1591,0.09623496221153285
1,2,5,60,52,2,2,3,75,160,5000,0,1350,1999,0.370996474221008
1,0,1,36,34,4,1,1,49,140,0,0,1150,1600,0.4532973480608113
0,16,5,60,31,2,1,1,45,160,0,0,1400,1850,0.07921575126070554
0,8,2,60,36,2,1,3,75,148,2600,0,1400,1775,0.2957976312491734
0,20,5,36,50,2,1,3,45,113,20000,0,700,1224,0.024682317613044197
0,5,5,60,33,2,1,1,45,97,0,0,1500,1663,0.39720892727747403
0,20,2,60,54,2,1,1,60,107,1500,0,1250,1500,0.09112127890511519
1,5,1,60,40,2,2,1,66,206,0,0,1900,2225,0.5403090563692694
0,1,2,60,29,2,1,1,45,275,6000,1810,1600,1930,0.19152081279461886
0,3,2,60,31,2,1,1,45,176,4500,2500,1400,1607,0.31998585036572363
0,2,1,36,32,2,1,1,63,175,0,0,1000,1230,0.3733477909663479
0,3,2,24,51,2,1,1,45,223,20000,0,1400,1581,0.15910545762121409
0,7,1,60,31,2,1,1,67,70,0,0,790,1072,0.3065525009678041
1,9,1,36,46,2,1,1,84,87,0,0,1200,1471,0.4139796419706112
1,1,2,60,35,2,1,3,90,42,5000,100,500,1300,0.28350804042252037
0,14,5,60,33,1,1,1,35,60,0,0,1150,1192,0.21445551210344432
0,6,6,48,25,1,1,1,35,300,0,0,2400,2700,0.21382367595835422
0,0,6,36,31,2,1,1,75,144,0,0,450,500,0.3331268194080124
0,2,5,48,30,2,1,1,60,180,0,0,1350,1770,0.2711976982647184
1,1,1,48,40,2,1,4,82,69,0,0,1100,1197,0.7506850126483355
0,12,1,60,37,2,2,1,86,110,0,0,700,950,0.33295669989187976
1,1,5,36,22,1,2,2,35,50,0,0,425,450,0.7123861790397219
1,0,5,60,24,1,2,2,35,86,0,0,1400,1707,0.7063677331299698
0,11,2,36,27,2,1,1,60,172,7000,0,900,1201,0.1311175750296634
1,9,1,60,32,2,2,3,71,109,0,0,1135,1355,0.6056315673745315
0,13,2,60,43,2,1,1,60,95,3000,0,890,1196,0.12616118694610548
0,29,1,60,57,2,1,1,80,203,0,0,1100,1297,0.023121015076828167
1,33,2,48,59,2,2,1,45,114,10000,0,1200,1420,0.046504136885323996
0,3,1,48,60,3,1,3,54,186,0,0,850,1036,0.26722546685480303
0,0,1,60,25,1,1,1,51,155,0,0,800,1201,0.24440342154595307
0,5,5,60,28,2,1,1,60,195,1800,0,1000,1527,0.10105038204556083
1,3,2,60,40,2,1,3,75,246,2500,0,1300,1500,0.2513695379254472
0,21,1,48,36,2,1,1,86,113,0,0,950,1057,0.1473367974611715
0,6,2,48,27,2,1,3,60,290,4300,900,1500,2127,0.13433236560268494
0,25,2,60,44,2,1,1,45,125,2500,0,1200,1570,0.040815713502531444
0,5,1,24,34,2,1,3,95,199,0,0,250,650,0.22125775256092103
0,1,2,60,28,2,1,1,45,133,5000,9000,700,1175,0.31993396794091844
0,1,2,60,39,2,1,1,60,210,2000,0,700,825,0.17053235867052288
0,11,2,60,28,2,1,1,45,78,4000,0,850,978,0.2079145886542418
0,1,1,36,37,5,1,2,55,200,15000,0,1100,1650,0.20065817989884346
0,0,5,60,20,2,1,3,45,100,0,0,1850,2150,0.6770008681646457
1,2,1,48,36,2,1,1,85,95,0,0,1340,1771,0.520817095930427
0,5,1,48,28,2,1,1,63,183,0,0,1100,1615,0.2084434549657653
0,2,5,24,20,1,1,1,35,43,0,0,450,994,0.327130352347471
0,7,3,60,32,2,1,1,75,120,3000,3000,870,1147,0.24882970014737027
1,3,5,60,19,1,1,3,45,198,2500,0,1100,1194,0.2687530388891292
1,2,1,36,21,1,1,1,45,100,0,0,700,825,0.4669858061732074
0,3,1,36,23,1,1,1,50,150,0,0,1000,1128,0.42416440077422884
0,10,2,36,47,2,1,1,60,133,3000,0,360,360,0.15379047743398125
0,10,2,48,37,3,1,4,45,110,3000,0,500,1190,0.12512087912859335
0,10,2,60,51,2,1,1,60,202,2000,0,1400,1580,0.13522778749298234
0,1,3,24,31,2,1,1,60,140,2000,500,1100,1600,0.39285213984105644
0,4,2,60,49,2,1,1,45,123,5000,0,1450,1735,0.27315730226197443
0,2,2,60,27,2,1,1,45,275,8000,4500,1500,2178,0.12190455015678328
1,3,3,60,34,2,2,1,75,200,2500,0,1350,1589,0.4537204680636073
1,0,2,48,29,4,1,1,35,55,4000,0,757,1566,0.27778473872170023
0,1,2,60,51,2,1,4,45,105,3000,0,1200,1250,0.5359129493458473
0,15,2,60,34,2,1,1,75,146,5000,0,1400,1626,0.15049370788070027
0,10,2,60,42,2,2,1,75,100,6000,1500,1350,1414,0.5441495249620559
1,2,1,60,46,4,1,1,49,136,0,0,1500,1687,0.4583955016230652
0,8,2,60,40,2,1,1,60,90,4500,0,1100,1638,0.17114759984635788
0,7,2,60,26,2,1,1,60,116,3000,0,1400,1460,0.3999573478303603
0,17,2,36,31,2,1,1,75,128,7000,4800,700,1400,0.08246281925916848
0,10,2,54,47,2,1,1,60,105,3000,0,850,911,0.2033387678312855
0,6,2,30,45,2,1,1,90,125,3000,0,1050,1559,0.28083610919137453
0,0,6,60,26,2,1,2,45,68,0,0,1200,1315,0.5585957896803636
0,1,2,36,41,2,1,1,75,400,5500,0,1800,2600,0.06903264988749266
0,6,2,48,31,2,1,1,60,251,3000,400,1000,1208,0.13367457839470936
0,2,1,60,23,1,1,1,58,225,0,0,800,975,0.1874210819965202
0,2,5,60,34,1,1,1,35,140,0,0,1200,1274,0.3022154210139513
0,7,1,60,38,2,1,3,107,320,1500,0,1050,1092,0.15306002519605602
0,1,1,60,54,2,1,4,54,87,8000,0,1000,1202,0.432029430404199
1,15,2,60,37,2,1,4,90,90,5000,1800,1500,1816,0.3721907182660036
0,2,5,48,26,2,1,1,60,110,10000,0,1300,1700,0.3004156723174852
0,20,2,54,59,2,1,3,60,87,3500,0,500,984,0.0488446120513481
0,30,1,60,54,2,1,1,54,93,0,0,1000,1387,0.02982428280270922
0,12,2,48,27,2,2,1,45,110,5000,1300,450,1636,0.07711848069289158
0,2,1,60,28,1,1,1,43,81,0,0,1000,1135,0.4480910082932778
1,3,2,60,53,2,1,1,45,98,3500,0,1350,1453,0.37582908109570684
0,7,2,60,48,2,1,3,60,155,4500,0,1400,1500,0.3138675701839896
0,4,2,48,30,2,1,1,60,167,3500,1000,800,1350,0.15720976747996068
0,14,3,60,28,2,1,1,60,190,18000,0,1850,2247,0.07860597097893578
0,10,2,60,34,2,1,1,75,110,2500,300,1150,1367,0.252124784822411
1,12,1,60,55,2,2,1,62,170,0,0,1800,2154,0.3582563654577974
0,5,5,60,28,1,1,1,35,70,0,0,900,1492,0.1742979755441851
1,2,2,60,31,1,1,1,35,55,7500,0,800,1351,0.20652047695396616
1,30,5,60,56,2,1,1,45,80,10000,0,1500,2040,0.01921050035608185
0,3,2,60,38,2,2,2,75,81,4000,0,1000,1037,0.6989721996227475
1,0,6,48,25,1,1,1,35,139,0,0,1200,1202,0.4306223957728623
0,0,1,48,35,2,1,1,66,206,0,0,1500,1683,0.44724496083815246
0,3,5,48,31,1,1,1,35,120,0,0,1000,1100,0.31719334996162046
0,30,6,48,52,2,1,3,90,300,12000,0,1700,1734,0.018761067697502375
0,13,3,60,33,2,1,1,75,224,7000,0,1600,1604,0.14328024816384646
0,0,1,60,30,2,1,1,68,80,0,0,1000,1330,0.48174477600301935
1,3,2,60,37,2,1,2,90,166,3000,0,800,877,0.29883977631980435
0,0,2,36,54,2,1,2,60,110,11500,0,1100,1759,0.2540326958853359
1,7,5,48,32,2,2,1,45,161,0,0,970,1564,0.23250302632025466
0,4,2,60,23,2,1,1,45,80,4000,0,1100,1306,0.38135515160529904
0,10,2,24,39,2,1,1,75,150,3000,0,500,1108,0.10287150440475955
1,1,1,36,28,1,1,3,52,170,0,0,350,1500,0.1020241150705964
0,2,5,60,43,2,1,1,45,100,0,0,1500,1645,0.4320987517387244
0,30,1,60,50,2,1,3,68,225,10000,0,1300,1500,0.020215661241879658
0,3,1,60,41,2,2,1,77,166,0,0,2200,2625,0.7123477060359891
0,0,5,36,27,1,1,1,45,200,5000,0,800,1456,0.11308958007159815
0,10,2,42,25,2,1,1,45,110,3000,0,1500,2178,0.22744275922400242
0,4,1,36,35,1,1,1,46,110,0,0,1000,1642,0.26272920188626275
0,1,2,60,31,2,1,2,45,160,4000,300,1200,1265,0.39318583864048845
0,13,5,36,43,1,1,1,35,204,0,0,200,325,0.03854741517993485
1,4,5,60,28,2,1,2,45,135,0,0,1350,1471,0.3833438557150119
0,1,5,48,22,1,1,3,45,158,0,0,260,1440,0.06220782279404993
0,8,2,60,42,2,2,3,75,290,10000,0,1200,2140,0.07046529031765736
0,14,2,60,41,2,1,1,60,100,6000,0,450,1377,0.0274751097861306
0,6,2,60,29,2,1,1,60,115,6000,2000,1250,1780,0.23921552334187957
0,1,2,18,27,2,1,2,45,149,2000,0,700,818,0.47589226613121377
0,16,2,60,32,2,2,1,75,143,4000,0,650,1017,0.138185453812815
0,10,5,36,27,2,2,1,60,150,0,0,1000,1788,0.22238425487490843
0,11,5,48,37,1,1,1,35,199,10000,0,1100,1212,0.06941244959791687
0,40,1,36,59,2,1,1,59,142,0,0,1000,1800,0.006499615200348351
1,13,2,54,52,2,1,1,75,80,4000,0,1300,1394,0.2652498693599136
1,7,1,36,25,2,1,1,69,93,0,0,250,400,0.2971953073509071
0,3,5,36,24,4,1,1,45,113,0,0,850,940,0.4402864823498248
0,13,5,48,51,2,1,1,45,92,3000,500,1220,1433,0.16532788924741365
0,7,2,36,39,2,1,3,75,205,4000,0,1300,1439,0.3379401253393972
0,7,2,60,33,1,1,1,35,210,6000,0,1700,2414,0.09063748665133493
0,4,2,24,31,2,1,1,60,256,3000,0,600,1571,0.0524654849336509
0,5,1,36,30,2,1,3,101,260,0,0,1000,1500,0.2288925944445569
0,7,2,60,24,2,1,1,45,106,2500,0,1200,1258,0.35607950543604877
0,10,2,48,31,2,1,1,60,160,4500,0,450,1403,0.03555066979228978
0,16,2,60,39,2,1,1,60,148,3500,0,750,1346,0.039580965913279684
0,2,2,36,42,2,1,1,75,220,3500,0,1500,2195,0.2095493809057739
0,6,2,36,37,2,1,3,75,63,4000,50,800,1637,0.27523310070714563
0,3,2,36,38,2,1,1,75,106,8500,0,2375,2375,0.7842140677926951
1,16,2,60,42,2,1,1,75,81,3500,0,870,873,0.17162770782504677
1,1,5,60,23,1,1,1,35,100,0,0,1210,1450,0.3763498817941508
1,0,6,60,40,2,2,1,75,260,2500,0,1500,1607,0.41221510218571616
0,12,2,24,36,2,1,1,60,243,6000,0,600,1376,0.03082819529012523
0,1,1,60,27,1,1,1,44,88,0,0,1000,1092,0.47820582102881776
0,40,2,24,60,2,1,3,75,186,8000,0,900,1307,0.009298349955581691
0,30,2,48,45,2,1,1,75,105,10000,2400,830,1128,0.030595228059603293
0,5,2,48,65,2,1,3,75,80,30000,2000,700,1698,0.04942769118888577
0,10,3,60,40,2,1,1,60,154,1500,0,825,1075,0.11021523096922899
1,13,1,60,40,4,1,3,64,35,2500,0,1920,1920,0.6891219814672004
0,3,1,48,33,2,1,1,66,63,2000,0,800,1298,0.35175023559886615
1,0,6,36,28,2,2,4,45,297,8000,0,1360,1362,0.5072861401697027
1,1,1,60,33,2,1,1,91,161,0,0,1700,1770,0.6069731742380647
0,25,2,36,51,4,1,3,35,200,5000,0,1700,2022,0.07640200337039854
0,11,3,48,31,2,1,1,45,140,4000,0,700,1225,0.07620265065285772
0,7,2,12,36,2,1,1,90,125,20000,0,375,724,0.13657586458830343
0,4,5,24,23,1,1,1,35,78,3000,0,500,1346,0.146566068809919
1,5,6,60,33,1,1,1,35,57,0,0,1000,1415,0.22633817803814354
0,31,1,60,51,2,2,1,135,300,0,0,1000,1380,0.023908537945115122
0,10,2,36,32,2,1,3,75,202,2100,0,900,900,0.276025550656308
0,16,2,48,50,2,1,1,90,175,21500,1950,1100,1639,0.03512384296489032
0,19,2,36,52,2,1,3,45,150,15000,0,1420,2220,0.043526835756252866
0,0,5,60,34,1,1,4,45,158,2000,0,1020,1600,0.2306795181336446
0,1,2,48,28,2,1,2,45,123,4000,1978,1100,1556,0.3974449780973714
1,1,1,48,36,2,1,3,88,125,0,0,1500,1878,0.6394357774608302
1,0,2,60,27,2,1,2,45,113,3000,1500,1200,1532,0.46305083707437356
0,2,2,24,26,2,2,3,45,167,4000,0,340,900,0.3849476379808479
1,4,1,36,24,2,2,1,75,148,0,0,900,1100,0.6346307091005193
1,0,3,60,47,2,1,2,75,156,2000,200,600,1556,0.0935981959575153
0,13,2,48,40,2,1,1,60,123,4000,0,900,1054,0.15216138776196106
1,1,2,60,42,2,1,2,120,143,5500,2000,1160,1285,0.5114942152499019
1,17,1,48,52,2,1,1,93,180,0,0,1200,1338,0.13302189210199392
0,5,1,36,45,2,1,4,90,150,10000,0,1100,1556,0.32976366529079204
0,17,2,60,47,2,1,1,60,92,4500,0,1100,1194,0.13376838304108135
0,8,2,60,25,2,1,1,45,139,4000,1300,1450,1556,0.3272488661681767
0,0,2,60,50,2,1,1,75,250,15500,0,1000,1989,0.031375551008938976
0,5,2,6,44,2,1,1,75,315,13000,0,500,2624,0.004124471182360595
1,8,2,36,48,2,2,1,35,121,3000,0,400,925,0.19025257548428506
0,3,2,48,19,1,1,1,35,180,4000,0,800,1128,0.17048628303396982
0,18,2,48,48,2,2,1,105,129,3000,0,780,2220,0.04294858969112042
0,22,2,60,46,2,1,1,90,214,8000,0,1120,1395,0.02946708648998446
0,12,2,60,50,2,1,1,45,99,5000,0,1100,1137,0.1755239759839362
0,12,5,36,30,2,1,3,75,110,0,0,800,875,0.32330672194586796
1,13,3,60,30,2,2,1,75,85,3500,0,1100,1417,0.36384779875876755
0,3,2,18,39,2,2,1,90,138,7000,0,500,700,0.5306837573685925
0,1,2,60,27,2,1,1,60,93,4000,0,1000,1207,0.40974664973515407
0,29,2,60,52,2,1,1,75,100,3000,0,1100,1268,0.04517982325448669
0,1,1,48,42,2,1,3,76,160,0,0,1200,1326,0.54388045462458
1,3,6,36,22,2,1,1,45,215,0,0,1470,1480,0.3791371141141759
0,23,5,60,43,1,1,1,35,90,3500,0,1050,1228,0.04826340318791446
0,20,2,36,36,2,1,1,90,464,5000,0,2000,2168,0.028326954272412986
0,5,3,60,23,2,1,1,35,167,7000,2160,1650,2100,0.24115657065703774
0,3,1,60,40,2,1,1,84,86,0,0,1000,1197,0.4438237535263114
1,1,3,24,50,2,1,3,60,125,5000,3000,360,510,0.4050429165498543
0,15,2,36,52,2,1,1,105,274,8000,0,300,325,0.03287439771933793
0,10,2,36,38,2,1,1,75,135,5500,1440,690,1000,0.17067591121593928
1,0,5,48,35,2,2,1,60,300,0,0,1400,1748,0.3149905816309654
1,9,2,60,34,2,2,3,75,300,4000,300,1000,1392,0.1488135395086009
0,9,1,60,34,2,1,1,103,128,0,0,500,820,0.16546619185686318
0,25,2,18,49,2,1,3,90,90,4000,0,300,1275,0.03126081991922229
1,19,2,60,37,1,2,1,35,115,10000,6000,1500,1758,0.2731882559784285
0,10,1,60,33,2,1,1,56,107,0,0,600,1250,0.09547117710589363
0,10,2,60,34,2,1,3,75,300,11000,0,1000,1560,0.034411491986801844
0,10,2,48,42,2,1,3,105,230,30000,5000,1200,1570,0.0859205755916304
0,4,2,24,32,2,1,1,45,122,4000,1,500,1045,0.18953923111559318
0,1,5,36,19,1,1,2,35,43,0,0,425,500,0.5067689939246771
0,1,2,48,45,2,1,3,90,250,4000,0,1700,1800,0.4548898464818881
0,19,5,12,41,2,1,3,90,190,500,0,500,1600,0.028810799262914875
0,6,2,60,25,2,1,3,45,100,3500,2500,950,1177,0.39381692014854097
0,2,1,48,19,1,1,3,60,246,20500,0,1370,1371,0.258867543086966
1,11,1,36,59,2,1,1,69,85,0,0,850,1100,0.24134876128726418
0,20,1,36,56,2,2,1,77,173,0,0,1100,1256,0.21674016485074024
0,18,1,48,42,2,2,3,75,150,0,0,1000,1469,0.240695512935525
1,0,5,60,38,2,1,2,90,86,5000,0,1600,1682,0.6399724557401374
0,0,5,60,22,1,1,2,45,183,4000,0,1150,1150,0.33141180997524694
1,1,1,36,44,4,1,4,55,100,0,0,675,675,0.6598959494745625
0,1,2,60,31,2,1,1,60,94,2500,0,900,1236,0.34122284935928965
0,25,2,48,49,2,1,1,60,150,6000,0,650,1265,0.014547689773493307
0,15,1,60,55,2,1,3,74,140,0,0,1000,1204,0.15480390318603152
1,21,1,60,55,3,1,1,56,107,0,0,1100,1353,0.08514834263276645
0,10,3,36,38,2,2,1,60,117,4030,0,950,1330,0.35209856985705873
0,12,2,60,60,2,1,1,60,230,12000,0,950,1200,0.03144355392465727
1,10,1,60,58,5,1,3,82,470,0,0,1350,1488,0.040090597863740265
0,20,6,36,39,2,1,1,60,102,0,0,650,1695,0.024246322879852313
0,10,2,60,34,2,1,1,75,210,6000,0,900,1547,0.048121295169648776
0,1,5,60,21,1,1,2,35,42,0,0,1100,1112,0.5977574864209447
0,5,1,60,37,1,1,1,48,130,0,0,600,1062,0.13220895443144476
1,2,3,48,25,2,1,2,45,90,3000,2000,800,1567,0.2663184268110855
0,15,5,36,39,1,1,1,60,120,0,0,900,900,0.17379068894984265
0,1,5,60,22,2,1,1,60,117,0,0,1100,1280,0.40164734782580114
0,11,2,30,35,2,1,1,75,160,4000,0,700,1340,0.09362029403608763
0,3,1,60,50,2,1,2,69,90,0,0,1300,1490,0.5026452179017579
1,2,6,36,49,2,2,4,45,50,0,0,1600,2640,0.6519585017427442
0,15,2,48,30,2,1,3,75,100,27000,5000,900,900,0.18777548873334546
0,13,2,60,32,2,1,1,75,182,5000,2500,1300,1569,0.14790903801383556
1,11,1,60,37,1,2,1,74,135,0,0,1400,1937,0.34320216576091256
0,2,2,60,24,2,1,2,45,67,4100,2800,1400,1403,0.7001090758871433
1,1,2,60,25,2,1,2,60,137,2700,1900,1150,1255,0.5084771045736756
0,3,1,54,23,2,1,1,59,140,0,0,1300,1345,0.5107470160474754
1,1,5,60,22,1,1,1,35,85,0,0,1950,2134,0.6225726830369911
0,37,2,60,52,2,1,1,45,324,7000,0,1550,1590,0.004812616806833465
1,0,2,60,29,2,2,1,45,100,4500,0,1200,1406,0.6527893441891165
1,5,1,60,43,1,1,3,39,42,0,0,1600,1872,0.5978306129939466
0,4,2,60,35,2,1,1,60,251,6500,4000,1000,1123,0.1604050881838733
0,1,5,60,27,1,1,1,35,180,0,0,1000,1067,0.23630775793805875
1,10,5,60,34,2,2,3,60,400,12000,0,2075,2253,0.12817551071489372
0,20,1,36,39,2,1,1,91,158,0,0,380,580,0.07147043172647415
0,1,2,36,51,2,1,1,75,300,6000,0,1450,1992,0.1251913833319359
0,15,1,12,35,4,1,1,44,90,9000,0,400,1400,0.05590847346157652
0,12,2,60,33,2,2,3,90,146,15000,0,1150,1284,0.34492381907704306
0,0,2,60,30,2,2,1,75,255,4000,0,1500,1749,0.4649844135002335
0,5,2,60,25,1,1,3,35,250,14000,0,1400,2125,0.06519679109940443
0,6,2,60,53,2,1,3,45,50,16000,0,1000,1505,0.17281798222470193
0,6,1,60,26,2,1,1,60,150,0,0,1200,1376,0.3192323074262337
0,35,6,60,63,3,1,1,35,190,0,0,750,1138,0.003781365206640808
0,9,1,60,30,2,1,1,63,178,0,0,1680,1931,0.2898494958450614
0,12,2,60,43,2,2,1,75,254,14000,2900,1200,1698,0.0906916700065812
0,20,1,60,35,1,1,1,56,110,0,0,1000,1279,0.08848244887994428
1,15,2,36,49,2,1,3,75,70,3572,1728,1650,2755,0.20629142765255512
1,3,1,60,34,2,2,1,85,100,0,0,1000,1600,0.5141979526847106
0,2,2,60,26,2,2,1,60,137,4000,350,1200,2200,0.3041679941441055
0,10,2,60,30,2,2,1,60,242,7500,0,1550,1904,0.20849931686727258
0,9,2,60,51,2,1,1,90,85,4000,0,1380,1580,0.3221866749125934
0,1,1,36,40,2,1,1,58,125,0,0,700,700,0.4637446541929027
0,30,5,24,53,2,1,3,90,500,0,0,600,1100,0.0016564556174102226
0,12,6,60,33,2,1,1,60,140,0,0,1650,1910,0.20257096717667478
1,1,1,60,24,2,1,1,52,70,0,0,1200,1360,0.5859571156995887
0,3,1,60,25,2,1,1,60,150,0,0,700,1030,0.22701423536944776
1,15,2,36,44,2,2,1,90,245,4000,0,375,460,0.11210242129254488
0,2,2,60,33,2,1,3,75,193,5000,0,1150,1339,0.3250203073430454
0,4,5,24,27,1,1,1,35,110,0,0,370,525,0.25872320629698126
0,4,1,60,24,2,1,1,52,70,0,0,1000,1315,0.40748407046891544
0,2,1,60,32,2,1,2,87,115,2000,0,1250,1517,0.5051209491030614
1,6,5,48,32,1,2,1,35,85,0,0,1100,1330,0.5101149225389895
0,6,1,60,36,1,1,1,85,400,0,0,1000,1290,0.03937928244679078
0,6,5,60,27,1,1,1,35,130,0,0,1600,1900,0.2806858933208051
0,15,1,18,55,2,1,3,102,120,20000,0,1150,1366,0.2044207363499746
0,1,1,60,39,2,2,1,130,250,0,0,1900,4063,0.11161944360728542
0,16,2,48,36,2,1,1,75,108,4000,0,500,1064,0.06028296456279778
0,12,2,60,38,2,1,3,75,225,4500,900,1000,1606,0.06529527882802043
1,2,2,36,37,2,1,2,105,300,5000,0,1000,1570,0.12787886748538205
0,20,2,60,36,2,1,1,75,250,2500,0,1350,1381,0.062181348348005594
0,2,2,24,49,1,1,3,35,150,32000,0,800,816,0.15778190004333045
1,15,1,60,37,2,2,1,107,319,0,0,1800,2215,0.1701570580317783
1,20,1,60,49,2,1,1,85,100,0,0,1420,1586,0.17614891137725697
0,4,1,12,28,1,1,1,40,51,0,0,300,1469,0.16720805365954758
0,12,2,60,27,2,1,1,45,145,3500,0,1000,1556,0.08239045416361582
0,10,1,48,47,1,1,1,52,168,6000,0,850,1720,0.04063962331045286
0,1,1,60,44,2,1,1,65,54,0,0,1550,1650,0.6805610529309981
0,3,1,48,29,2,1,1,85,100,0,0,1000,1191,0.510088936614279
0,12,5,60,35,2,1,1,60,115,0,0,1000,1127,0.16635851052778983
0,10,2,48,31,2,1,1,60,180,7500,1200,1000,1480,0.09955483195649707
1,3,5,60,23,1,1,1,35,63,0,0,800,1258,0.24013763661683732
0,5,2,48,46,2,1,1,60,130,4000,0,950,1544,0.15283753711734474
0,20,2,60,50,2,1,1,60,170,6000,0,1300,1404,0.06368133806331083
0,3,2,48,26,1,1,1,35,157,7000,0,1200,2053,0.12113252261663991
1,9,2,60,28,2,1,1,90,64,1750,0,1055,1430,0.3183758249419796
0,0,2,48,61,3,1,4,35,35,4000,200,650,962,0.4704399468541652
0,15,6,24,46,2,1,1,75,150,18000,0,1400,1400,0.13439889415914907
0,4,2,12,25,2,1,1,45,65,2000,0,350,1571,0.14723613974667527
0,5,5,36,22,1,1,1,35,100,0,0,1000,1200,0.35343831948527427
0,11,1,60,38,2,1,1,91,160,0,0,600,1200,0.07498056102485026
1,20,6,60,57,2,1,4,60,215,11000,0,1600,1842,0.04642052879601138
0,4,2,48,26,2,1,1,75,112,4000,0,750,841,0.3639881548625827
1,2,6,60,24,2,1,2,45,126,0,0,1450,1585,0.4613509067682137
0,14,2,60,51,2,1,1,90,150,3500,0,950,957,0.13213945491957851
0,4,2,24,26,1,1,1,35,136,2500,0,450,950,0.17474981254656763
0,10,2,60,46,3,1,3,45,123,3500,0,1100,1375,0.20783689988171317
1,12,2,60,37,2,1,1,90,80,5000,0,1600,1800,0.35414065698879854
0,6,2,48,55,2,1,3,45,72,16000,0,1760,2212,0.33810337592805706
0,14,3,60,38,2,1,1,60,110,8000,400,450,1133,0.03301024907339174
1,5,1,60,24,2,1,1,56,111,0,0,1000,1570,0.240872132091656
1,5,5,36,27,1,1,2,35,60,0,0,500,1569,0.12061731531787656
1,1,3,48,36,1,2,1,35,173,7700,0,1000,2008,0.1528593536015762
0,20,2,18,62,2,1,1,60,125,5000,0,500,1150,0.03341503312618886
0,2,5,24,19,1,1,2,35,60,0,0,530,630,0.5207878782112036
0,0,3,60,32,2,1,2,75,160,6000,0,1200,1571,0.3122242117677197
1,3,1,48,43,2,1,2,73,126,0,0,1300,1770,0.411269786688586
0,6,2,36,34,2,2,1,60,148,9000,4090,500,1600,0.1473959844550866
0,11,2,48,34,2,1,1,75,170,3500,435,1500,1627,0.2728551014361963
0,6,1,24,34,2,1,1,68,230,0,0,500,1094,0.10103128141687057
0,9,2,60,30,2,1,3,60,166,4000,1500,1350,1570,0.2928616453535262
1,9,2,60,40,4,2,1,35,67,1600,0,800,935,0.45161180199226614
0,18,2,36,49,2,1,1,60,80,15000,0,800,1419,0.045546375301455326
1,10,1,48,40,2,1,2,66,60,0,0,500,820,0.2470321236293938
0,1,5,60,24,1,1,1,35,91,0,0,900,1060,0.34131722296217687
0,0,5,12,35,1,1,2,35,96,0,0,350,600,0.39078034675355666
0,3,5,60,36,2,1,1,75,180,0,0,1200,1372,0.2573623549641438
0,40,2,24,62,2,1,3,60,130,15000,0,250,758,0.004026764892345237
0,4,2,60,24,2,1,2,45,67,4000,2000,1000,1164,0.4823104342428431
1,14,2,60,44,2,1,1,75,100,3500,0,1210,1450,0.17381783528942976
0,5,2,60,57,2,1,1,60,830,18000,0,2000,2125,0.0014280453137787844
0,11,2,60,25,2,1,1,45,125,2500,700,1300,1557,0.2215618050405315
0,1,2,48,30,2,1,3,60,30,4000,0,900,1700,0.42472814210759974
