Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Assets,Debt,Amount,Price,Income
5,1,24,34,2,1,3,95,0,0,250,650,92.7215206976275
1,2,60,28,2,1,1,45,5000,9000,700,1175,91.11076070074127
1,2,60,39,2,1,1,60,2000,0,700,825,92.09649796652195
11,2,60,28,2,1,1,45,4000,0,850,978,91.98517708153541
1,1,36,37,5,1,2,55,15000,0,1100,1650,91.24759206342736
0,5,60,20,2,1,3,45,0,0,1850,2150,91.06140187785135
2,1,48,36,2,1,1,85,0,0,1340,1771,95.35560319109732
5,1,48,28,2,1,1,63,0,0,1100,1615,89.85737991972205
2,5,24,20,1,1,1,35,0,0,450,994,91.0753469570053
7,3,60,32,2,1,1,75,3000,3000,870,1147,93.26757815977072
3,5,60,19,1,1,3,45,2500,0,1100,1194,90.51509972408586
2,1,36,21,1,1,1,45,0,0,700,825,93.34040306749084
3,1,36,23,1,1,1,50,0,0,1000,1128,93.86683331519934
10,2,36,47,2,1,1,60,3000,0,360,360,90.6097802341981
10,2,48,37,3,1,4,45,3000,0,500,1190,88.42976857509359
10,2,60,51,2,1,1,60,2000,0,1400,1580,91.80518361903785
1,3,24,31,2,1,1,60,2000,500,1100,1600,92.88022711531949
4,2,60,49,2,1,1,45,5000,0,1450,1735,92.55410089682282
2,2,60,27,2,1,1,45,8000,4500,1500,2178,92.94284371418921
3,3,60,34,2,2,1,75,2500,0,1350,1589,95.46925234027906
0,2,48,29,4,1,1,35,4000,0,757,1566,93.02708523483115
1,2,60,51,2,1,4,45,3000,0,1200,1250,91.62141181443674
15,2,60,34,2,1,1,75,5000,0,1400,1626,94.76763788111587
10,2,60,42,2,2,1,75,6000,1500,1350,1414,96.2192573236381
2,1,60,46,4,1,1,49,0,0,1500,1687,95.72270102182046
8,2,60,40,2,1,1,60,4500,0,1100,1638,95.23175581274879
7,2,60,26,2,1,1,60,3000,0,1400,1460,91.89589929425587
17,2,36,31,2,1,1,75,7000,4800,700,1400,87.59201698751829
10,2,54,47,2,1,1,60,3000,0,850,911,93.39973863268284
6,2,30,45,2,1,1,90,3000,0,1050,1559,90.6006633417626
0,6,60,26,2,1,2,45,0,0,1200,1315,90.49329513235438
1,2,36,41,2,1,1,75,5500,0,1800,2600,89.57918954481107
6,2,48,31,2,1,1,60,3000,400,1000,1208,91.26903313398677
2,1,60,23,1,1,1,58,0,0,800,975,91.07859826713795
2,5,60,34,1,1,1,35,0,0,1200,1274,89.43650793517226
7,1,60,38,2,1,3,107,1500,0,1050,1092,90.946137248134
1,1,60,54,2,1,4,54,8000,0,1000,1202,92.8327525379585
15,2,60,37,2,1,4,90,5000,1800,1500,1816,95.7117736596986
2,5,48,26,2,1,1,60,10000,0,1300,1700,96.86683627963548
20,2,54,59,2,1,3,60,3500,0,500,984,92.03648731753763
30,1,60,54,2,1,1,54,0,0,1000,1387,92.63396213319697
12,2,48,27,2,2,1,45,5000,1300,450,1636,90.07453952026233
2,1,60,28,1,1,1,43,0,0,1000,1135,90.1640247187221
3,2,60,53,2,1,1,45,3500,0,1350,1453,93.44122255293037
7,2,60,48,2,1,3,60,4500,0,1400,1500,91.03222160690443
4,2,48,30,2,1,1,60,3500,1000,800,1350,91.27274934542515
14,3,60,28,2,1,1,60,18000,0,1850,2247,94.45096768847037
10,2,60,34,2,1,1,75,2500,300,1150,1367,92.70190504708178
12,1,60,55,2,2,1,62,0,0,1800,2154,95.31039959256353
5,5,60,28,1,1,1,35,0,0,900,1492,95.51640915240102
2,2,60,31,1,1,1,35,7500,0,800,1351,96.19782343738177
30,5,60,56,2,1,1,45,10000,0,1500,2040,90.7027441441592
3,2,60,38,2,2,2,75,4000,0,1000,1037,91.62259467409234
0,6,48,25,1,1,1,35,0,0,1200,1202,92.46934473525937
0,1,48,35,2,1,1,66,0,0,1500,1683,90.60769404704301
3,5,48,31,1,1,1,35,0,0,1000,1100,90.14405238254496
30,6,48,52,2,1,3,90,12000,0,1700,1734,87.1466131463547
13,3,60,33,2,1,1,75,7000,0,1600,1604,91.52030142574282
0,1,60,30,2,1,1,68,0,0,1000,1330,92.67513584065739
3,2,60,37,2,1,2,90,3000,0,800,877,92.76832395923208
0,2,36,54,2,1,2,60,11500,0,1100,1759,92.81322261162663
7,5,48,32,2,2,1,45,0,0,970,1564,92.78802663991041
4,2,60,23,2,1,1,45,4000,0,1100,1306,90.95815163021683
10,2,24,39,2,1,1,75,3000,0,500,1108,92.13663343144853
1,1,36,28,1,1,3,52,0,0,350,1500,94.93677129520937
2,5,60,43,2,1,1,45,0,0,1500,1645,91.50453706911183
30,1,60,50,2,1,3,68,10000,0,1300,1500,94.25729728358293
3,1,60,41,2,2,1,77,0,0,2200,2625,91.80643190046442
0,5,36,27,1,1,1,45,5000,0,800,1456,94.8489221721089
10,2,42,25,2,1,1,45,3000,0,1500,2178,93.35243624237864
4,1,36,35,1,1,1,46,0,0,1000,1642,90.16205916783647
1,2,60,31,2,1,2,45,4000,300,1200,1265,87.85090332302046
13,5,36,43,1,1,1,35,0,0,200,325,94.38264243070869
4,5,60,28,2,1,2,45,0,0,1350,1471,93.18658087634536
1,5,48,22,1,1,3,45,0,0,260,1440,91.93267562271552
8,2,60,42,2,2,3,75,10000,0,1200,2140,93.39172511007212
14,2,60,41,2,1,1,60,6000,0,450,1377,92.13205261868352
6,2,60,29,2,1,1,60,6000,2000,1250,1780,93.01689113595675
1,2,18,27,2,1,2,45,2000,0,700,818,92.84677553714826
16,2,60,32,2,2,1,75,4000,0,650,1017,91.75317910541771
10,5,36,27,2,2,1,60,0,0,1000,1788,93.18499164586058
11,5,48,37,1,1,1,35,10000,0,1100,1212,92.38398447465707
40,1,36,59,2,1,1,59,0,0,1000,1800,91.96574580161595
13,2,54,52,2,1,1,75,4000,0,1300,1394,93.86048966103147
7,1,36,25,2,1,1,69,0,0,250,400,94.00439330488229
3,5,36,24,4,1,1,45,0,0,850,940,90.93847190919902
13,5,48,51,2,1,1,45,3000,500,1220,1433,92.46518132548059
7,2,36,39,2,1,3,75,4000,0,1300,1439,92.75914248150049
7,2,60,33,1,1,1,35,6000,0,1700,2414,97.41488500743694
4,2,24,31,2,1,1,60,3000,0,600,1571,90.1147592389073
5,1,36,30,2,1,3,101,0,0,1000,1500,89.94837730249311
7,2,60,24,2,1,1,45,2500,0,1200,1258,91.61389088477614
10,2,48,31,2,1,1,60,4500,0,450,1403,94.18207158315879
16,2,60,39,2,1,1,60,3500,0,750,1346,96.79802505090831
2,2,36,42,2,1,1,75,3500,0,1500,2195,92.31834402084183
6,2,36,37,2,1,3,75,4000,50,800,1637,93.59458943709335
3,2,36,38,2,1,1,75,8500,0,2375,2375,91.15675612965593
16,2,60,42,2,1,1,75,3500,0,870,873,95.5640708127171
1,5,60,23,1,1,1,35,0,0,1210,1450,89.3001715557177
0,6,60,40,2,2,1,75,2500,0,1500,1607,92.5638549924447
12,2,24,36,2,1,1,60,6000,0,600,1376,92.58282636259139
1,1,60,27,1,1,1,44,0,0,1000,1092,91.87809675050705
40,2,24,60,2,1,3,75,8000,0,900,1307,92.44117001544842
30,2,48,45,2,1,1,75,10000,2400,830,1128,96.75276352572592
5,2,48,65,2,1,3,75,30000,2000,700,1698,91.67664967424965
10,3,60,40,2,1,1,60,1500,0,825,1075,89.06001303167575
13,1,60,40,4,1,3,64,2500,0,1920,1920,94.10866249936697
3,1,48,33,2,1,1,66,2000,0,800,1298,92.94317438237599
0,6,36,28,2,2,4,45,8000,0,1360,1362,92.4586551535912
1,1,60,33,2,1,1,91,0,0,1700,1770,91.79270558596319
25,2,36,51,4,1,3,35,5000,0,1700,2022,90.72419891123806
11,3,48,31,2,1,1,45,4000,0,700,1225,87.47651068484521
7,2,12,36,2,1,1,90,20000,0,375,724,93.89782061098613
4,5,24,23,1,1,1,35,3000,0,500,1346,90.58141680776369
5,6,60,33,1,1,1,35,0,0,1000,1415,92.77682774771935
31,1,60,51,2,2,1,135,0,0,1000,1380,94.84685384490645
10,2,36,32,2,1,3,75,2100,0,900,900,91.95645954244962
16,2,48,50,2,1,1,90,21500,1950,1100,1639,94.73294255970826
19,2,36,52,2,1,3,45,15000,0,1420,2220,92.10059099675937
0,5,60,34,1,1,4,45,2000,0,1020,1600,91.47026546155351
1,2,48,28,2,1,2,45,4000,1978,1100,1556,93.21088438108325
1,1,48,36,2,1,3,88,0,0,1500,1878,93.03837638079966
0,2,60,27,2,1,2,45,3000,1500,1200,1532,91.42372920490081
2,2,24,26,2,2,3,45,4000,0,340,900,95.15096038193757
4,1,36,24,2,2,1,75,0,0,900,1100,92.3651665101569
0,3,60,47,2,1,2,75,2000,200,600,1556,93.57042295659534
13,2,48,40,2,1,1,60,4000,0,900,1054,96.14968182781662
1,2,60,42,2,1,2,120,5500,2000,1160,1285,97.65319791253434
17,1,48,52,2,1,1,93,0,0,1200,1338,94.83475492411125
5,1,36,45,2,1,4,90,10000,0,1100,1556,91.08648707223173
17,2,60,47,2,1,1,60,4500,0,1100,1194,94.3893477185048
8,2,60,25,2,1,1,45,4000,1300,1450,1556,93.60828574401009
0,2,60,50,2,1,1,75,15500,0,1000,1989,91.67726921266465
5,2,6,44,2,1,1,75,13000,0,500,2624,93.94082644175198
8,2,36,48,2,2,1,35,3000,0,400,925,94.05042699824047
3,2,48,19,1,1,1,35,4000,0,800,1128,92.96101190584858
18,2,48,48,2,2,1,105,3000,0,780,2220,95.45404263309337
22,2,60,46,2,1,1,90,8000,0,1120,1395,90.65887411553308
12,2,60,50,2,1,1,45,5000,0,1100,1137,89.90202908248988
12,5,36,30,2,1,3,75,0,0,800,875,94.28578783202568
13,3,60,30,2,2,1,75,3500,0,1100,1417,90.57305579488308
3,2,18,39,2,2,1,90,7000,0,500,700,95.38222549752389
1,2,60,27,2,1,1,60,4000,0,1000,1207,93.42800304613013
29,2,60,52,2,1,1,75,3000,0,1100,1268,93.81247986753255
1,1,48,42,2,1,3,76,0,0,1200,1326,92.43977307231862
3,6,36,22,2,1,1,45,0,0,1470,1480,90.34999824261472
23,5,60,43,1,1,1,35,3500,0,1050,1228,91.25909188490985
20,2,36,36,2,1,1,90,5000,0,2000,2168,89.48543394388749
5,3,60,23,2,1,1,35,7000,2160,1650,2100,91.89952837633018
3,1,60,40,2,1,1,84,0,0,1000,1197,91.30133356503183
1,3,24,50,2,1,3,60,5000,3000,360,510,88.96255925639225
15,2,36,52,2,1,1,105,8000,0,300,325,94.84728708444896
10,2,36,38,2,1,1,75,5500,1440,690,1000,93.56673903401
0,5,48,35,2,2,1,60,0,0,1400,1748,93.60312453373503
9,2,60,34,2,2,3,75,4000,300,1000,1392,93.30138711169296
9,1,60,34,2,1,1,103,0,0,500,820,92.75655895188996
25,2,18,49,2,1,3,90,4000,0,300,1275,94.823223641009
19,2,60,37,1,2,1,35,10000,6000,1500,1758,89.15081766278257
10,1,60,33,2,1,1,56,0,0,600,1250,91.87796635589373
10,2,60,34,2,1,3,75,11000,0,1000,1560,91.10121903486585
10,2,48,42,2,1,3,105,30000,5000,1200,1570,90.56539538723476
4,2,24,32,2,1,1,45,4000,1,500,1045,93.69009690580644
1,5,36,19,1,1,2,35,0,0,425,500,93.25658139972452
1,2,48,45,2,1,3,90,4000,0,1700,1800,92.35854982820827
19,5,12,41,2,1,3,90,500,0,500,1600,98.11705800881778
6,2,60,25,2,1,3,45,3500,2500,950,1177,96.50948301591875
2,1,48,19,1,1,3,60,20500,0,1370,1371,92.75545297757472
11,1,36,59,2,1,1,69,0,0,850,1100,89.8501207812142
20,1,36,56,2,2,1,77,0,0,1100,1256,92.91974314447164
18,1,48,42,2,2,3,75,0,0,1000,1469,92.47525747483688
0,5,60,38,2,1,2,90,5000,0,1600,1682,92.8813886168843
0,5,60,22,1,1,2,45,4000,0,1150,1150,90.27635698467905
1,1,36,44,4,1,4,55,0,0,675,675,89.07503702931965
1,2,60,31,2,1,1,60,2500,0,900,1236,88.45447781763633
25,2,48,49,2,1,1,60,6000,0,650,1265,92.2200545309232
15,1,60,55,2,1,3,74,0,0,1000,1204,92.46065037869695
21,1,60,55,3,1,1,56,0,0,1100,1353,91.36085570830163
10,3,36,38,2,2,1,60,4030,0,950,1330,93.3869120709462
12,2,60,60,2,1,1,60,12000,0,950,1200,92.16494172291823
10,1,60,58,5,1,3,82,0,0,1350,1488,92.63503470050695
20,6,36,39,2,1,1,60,0,0,650,1695,92.54609405960782
10,2,60,34,2,1,1,75,6000,0,900,1547,93.4426915597085
1,5,60,21,1,1,2,35,0,0,1100,1112,92.94490961115572
5,1,60,37,1,1,1,48,0,0,600,1062,96.8177557112343
2,3,48,25,2,1,2,45,3000,2000,800,1567,95.05227926466034
15,5,36,39,1,1,1,60,0,0,900,900,90.97711698825428
1,5,60,22,2,1,1,60,0,0,1100,1280,91.17307451033723
11,2,30,35,2,1,1,75,4000,0,700,1340,90.07494904254106
3,1,60,50,2,1,2,69,0,0,1300,1490,93.71682748363068
2,6,36,49,2,2,4,45,0,0,1600,2640,96.31910627399326
15,2,48,30,2,1,3,75,27000,5000,900,900,91.47622370826677
13,2,60,32,2,1,1,75,5000,2500,1300,1569,95.42399724361708
11,1,60,37,1,2,1,74,0,0,1400,1937,89.63602353989819
2,2,60,24,2,1,2,45,4100,2800,1400,1403,91.86709935306624
1,2,60,25,2,1,2,60,2700,1900,1150,1255,95.82397054076353
3,1,54,23,2,1,1,59,0,0,1300,1345,90.92390171463335
1,5,60,22,1,1,1,35,0,0,1950,2134,92.06967533461065
37,2,60,52,2,1,1,45,7000,0,1550,1590,92.09335042689561
0,2,60,29,2,2,1,45,4500,0,1200,1406,96.24836395653278
5,1,60,43,1,1,3,39,0,0,1600,1872,85.77783060138664
4,2,60,35,2,1,1,60,6500,4000,1000,1123,92.14719427603092
1,5,60,27,1,1,1,35,0,0,1000,1067,93.70194087219544
10,5,60,34,2,2,3,60,12000,0,2075,2253,90.57010562733673
20,1,36,39,2,1,1,91,0,0,380,580,91.99011045734319
1,2,36,51,2,1,1,75,6000,0,1450,1992,93.05712842243494
15,1,12,35,4,1,1,44,9000,0,400,1400,94.32140285152124
12,2,60,33,2,2,3,90,15000,0,1150,1284,93.75551334115283
0,2,60,30,2,2,1,75,4000,0,1500,1749,95.29117066034505
5,2,60,25,1,1,3,35,14000,0,1400,2125,95.77904099282512
6,2,60,53,2,1,3,45,16000,0,1000,1505,89.65239611312303
6,1,60,26,2,1,1,60,0,0,1200,1376,95.50177717066956
35,6,60,63,3,1,1,35,0,0,750,1138,93.56289651824741
9,1,60,30,2,1,1,63,0,0,1680,1931,95.83051054113776
12,2,60,43,2,2,1,75,14000,2900,1200,1698,95.39231192733428
20,1,60,35,1,1,1,56,0,0,1000,1279,93.69455416578023
15,2,36,49,2,1,3,75,3572,1728,1650,2755,91.46895371114904
3,1,60,34,2,2,1,85,0,0,1000,1600,91.57058905121634
2,2,60,26,2,2,1,60,4000,350,1200,2200,88.94603133802109
10,2,60,30,2,2,1,60,7500,0,1550,1904,94.75401954423451
9,2,60,51,2,1,1,90,4000,0,1380,1580,93.96376856231254
1,1,36,40,2,1,1,58,0,0,700,700,92.56869611355968
30,5,24,53,2,1,3,90,0,0,600,1100,88.27206473278407
12,6,60,33,2,1,1,60,0,0,1650,1910,90.63813970652323
1,1,60,24,2,1,1,52,0,0,1200,1360,93.77898240295805
3,1,60,25,2,1,1,60,0,0,700,1030,93.04388541251225
15,2,36,44,2,2,1,90,4000,0,375,460,93.35800517854554
2,2,60,33,2,1,3,75,5000,0,1150,1339,90.00220255514282
4,5,24,27,1,1,1,35,0,0,370,525,93.36381911641881
4,1,60,24,2,1,1,52,0,0,1000,1315,91.13886415088703
2,1,60,32,2,1,2,87,2000,0,1250,1517,88.99428023402494
6,5,48,32,1,2,1,35,0,0,1100,1330,93.01322830112836
6,1,60,36,1,1,1,85,0,0,1000,1290,94.21094141092213
6,5,60,27,1,1,1,35,0,0,1600,1900,90.70716239247892
15,1,18,55,2,1,3,102,20000,0,1150,1366,92.82815595499756
1,1,60,39,2,2,1,130,0,0,1900,4063,91.58707591046024
16,2,48,36,2,1,1,75,4000,0,500,1064,92.33470141739039
12,2,60,38,2,1,3,75,4500,900,1000,1606,95.81763454185295
2,2,36,37,2,1,2,105,5000,0,1000,1570,92.69999085847599
20,2,60,36,2,1,1,75,2500,0,1350,1381,92.33710300950851
2,2,24,49,1,1,3,35,32000,0,800,816,94.53630753814797
15,1,60,37,2,2,1,107,0,0,1800,2215,92.98357955557722
20,1,60,49,2,1,1,85,0,0,1420,1586,92.96870539106996
4,1,12,28,1,1,1,40,0,0,300,1469,94.86153432159385
12,2,60,27,2,1,1,45,3500,0,1000,1556,91.91379422419179
10,1,48,47,1,1,1,52,6000,0,850,1720,92.996068194075
1,1,60,44,2,1,1,65,0,0,1550,1650,96.54059946772941
3,1,48,29,2,1,1,85,0,0,1000,1191,93.25371185911817
12,5,60,35,2,1,1,60,0,0,1000,1127,93.19387399153543
10,2,48,31,2,1,1,60,7500,1200,1000,1480,92.90988928321174
3,5,60,23,1,1,1,35,0,0,800,1258,96.18413635270687
5,2,48,46,2,1,1,60,4000,0,950,1544,91.2077571505209
20,2,60,50,2,1,1,60,6000,0,1300,1404,96.83530756803194
3,2,48,26,1,1,1,35,7000,0,1200,2053,93.80716016195345
9,2,60,28,2,1,1,90,1750,0,1055,1430,89.95610996542472
0,2,48,61,3,1,4,35,4000,200,650,962,92.09906046212193
15,6,24,46,2,1,1,75,18000,0,1400,1400,91.0742989373358
4,2,12,25,2,1,1,45,2000,0,350,1571,87.77778000825438
5,5,36,22,1,1,1,35,0,0,1000,1200,90.88674146195639
11,1,60,38,2,1,1,91,0,0,600,1200,90.58657471939183
20,6,60,57,2,1,4,60,11000,0,1600,1842,96.01620584054002
4,2,48,26,2,1,1,75,4000,0,750,841,95.79493122570707
2,6,60,24,2,1,2,45,0,0,1450,1585,92.28892368841204
14,2,60,51,2,1,1,90,3500,0,950,957,89.59819166110051
4,2,24,26,1,1,1,35,2500,0,450,950,89.38518980279002
10,2,60,46,3,1,3,45,3500,0,1100,1375,92.11981389756689
12,2,60,37,2,1,1,90,5000,0,1600,1800,90.94725175853131
6,2,48,55,2,1,3,45,16000,0,1760,2212,93.02565200102082
14,3,60,38,2,1,1,60,8000,400,450,1133,92.15737482139252
5,1,60,24,2,1,1,56,0,0,1000,1570,94.8107172725172
5,5,36,27,1,1,2,35,0,0,500,1569,96.23962786500134
1,3,48,36,1,2,1,35,7700,0,1000,2008,91.28174069308177
20,2,18,62,2,1,1,60,5000,0,500,1150,90.63447296215149
2,5,24,19,1,1,2,35,0,0,530,630,94.07917683141255
0,3,60,32,2,1,2,75,6000,0,1200,1571,92.89901074952782
3,1,48,43,2,1,2,73,0,0,1300,1770,87.69336293132744
6,2,36,34,2,2,1,60,9000,4090,500,1600,90.56046358686133
11,2,48,34,2,1,1,75,3500,435,1500,1627,91.21860205224469
6,1,24,34,2,1,1,68,0,0,500,1094,98.6662326855409
9,2,60,30,2,1,3,60,4000,1500,1350,1570,96.4079992746038
9,2,60,40,4,2,1,35,1600,0,800,935,94.88393294087159
18,2,36,49,2,1,1,60,15000,0,800,1419,93.54143390752333
10,1,48,40,2,1,2,66,0,0,500,820,90.3917583468985
1,5,60,24,1,1,1,35,0,0,900,1060,91.34260173723138
0,5,12,35,1,1,2,35,0,0,350,600,93.65944896969093
3,5,60,36,2,1,1,75,0,0,1200,1372,92.50097528082254
40,2,24,62,2,1,3,60,15000,0,250,758,89.60837836724409
4,2,60,24,2,1,2,45,4000,2000,1000,1164,91.49592082548608
14,2,60,44,2,1,1,75,3500,0,1210,1450,92.76007943712654
5,2,60,57,2,1,1,60,18000,0,2000,2125,89.2251401647968
11,2,60,25,2,1,1,45,2500,700,1300,1557,90.48061656175204
1,2,48,30,2,1,3,60,4000,0,900,1700,91.76357323973085
6,1,48,65,2,1,4,69,0,0,1571,1571,94.23866829764188
13,5,60,32,2,1,1,60,0,0,900,1654,91.47259804050408
2,2,24,43,2,1,1,60,3000,0,300,350,93.84950529523803
10,1,30,48,2,1,1,74,5000,0,300,420,93.59336044996655
0,5,48,25,1,1,3,45,7000,0,1700,2173,90.39395118291593
0,6,36,36,2,2,3,45,30000,0,3000,6802,94.99606577497897
12,2,24,47,2,1,1,60,2500,0,550,1061,93.89408757154325
4,5,60,22,1,1,1,35,0,0,1200,1425,91.58205428648725
22,2,36,47,2,1,1,60,2250,0,450,546,94.96505549743162
4,2,6,42,2,1,1,45,4800,1200,2400,3400,91.47888957173758
2,2,48,40,2,2,1,90,9000,7000,1250,1776,91.19143921912995
3,2,36,40,2,1,1,75,3500,0,800,1200,92.8346167353057
18,2,48,43,2,1,1,90,3500,0,1400,1403,90.00934975603934
4,1,60,38,2,2,1,118,0,0,900,1086,90.58070607330933
14,6,60,41,2,2,1,75,0,0,1200,1200,92.63588920549233
4,2,60,55,2,1,3,60,13000,3000,1700,2200,93.19261202962562
5,5,60,32,2,1,3,60,0,0,1400,2360,93.20084365454089
3,5,18,42,2,1,3,75,1500,0,750,1758,94.4026152047637
3,5,60,23,1,1,1,35,0,0,700,1783,90.53269786908723
15,2,60,50,3,1,1,45,9800,0,700,1136,91.2624423934639
18,2,60,49,2,1,1,90,5200,600,1350,1557,94.52158342467784
27,2,48,62,2,1,1,60,4000,500,800,886,91.54742610944929
5,1,36,23,2,1,1,68,0,0,400,400,93.07365246298316
1,2,60,33,2,1,2,75,2500,550,800,1105,93.41138792201018
6,6,60,25,2,1,1,60,0,0,600,1131,92.69954056261624
22,2,60,37,2,1,1,60,6000,1500,1400,1571,90.92494405325198
5,5,36,27,1,1,1,35,9500,2350,1000,1443,89.03300134762046
3,2,60,47,2,1,1,75,8000,0,1060,1160,95.99440944671483
1,5,48,22,2,1,1,45,0,0,768,896,92.80416757895595
20,6,60,39,2,1,1,60,0,0,1300,1639,93.41638825511023
0,2,24,46,2,1,1,90,30000,0,350,1571,90.1925696210014
1,5,48,19,1,1,1,35,0,0,1000,1075,93.0063447286471
8,2,60,24,1,1,3,35,8000,0,1200,1590,93.99716665813584
12,1,36,43,2,1,1,78,0,0,1600,2200,91.08412292818254
1,2,36,42,2,1,2,60,3000,0,300,450,94.42491312609613
5,3,24,32,1,1,3,35,7750,3900,1000,1536,93.2561611283422
1,1,60,27,1,1,1,43,0,0,1000,1375,88.59565849115903
0,5,60,34,1,1,2,35,0,0,900,1005,91.5458544933005
10,2,60,43,2,1,1,75,5000,0,1000,1264,91.4892459743942
5,5,36,21,1,1,1,35,0,0,1000,1313,92.55941737517935
13,2,48,36,2,1,1,45,3000,0,700,1365,94.2257659513142
3,5,60,23,1,1,1,45,4000,0,900,1105,94.50239121224317
15,6,24,40,2,1,1,75,0,0,500,1100,90.56684584795912
12,3,60,38,2,2,1,90,1500,200,1150,1310,95.27734459259639
2,1,36,58,2,1,4,61,10000,0,950,1265,92.93511023127984
2,3,24,41,2,2,3,135,2000,500,1050,1474,95.71562102315427
20,1,36,39,2,1,3,92,12000,0,950,980,92.62111303629207
1,5,24,19,1,1,1,35,0,0,400,600,93.06059326967763
2,1,48,31,2,1,3,102,0,0,1400,1635,94.02820374523755
0,2,48,28,2,1,2,60,4500,1641,800,1376,87.06357918202403
24,1,36,49,2,1,1,84,0,0,675,675,95.68445936059075
0,2,60,47,2,2,1,90,20000,0,1800,2000,94.10136508086431
4,2,60,42,2,1,1,75,4000,0,978,978,93.79567033656119
3,5,60,25,1,1,2,35,0,0,1130,1130,92.70402376174754
3,2,48,48,2,1,3,45,4000,0,1600,2600,92.47356321848603
30,2,36,52,2,1,1,60,5000,0,800,950,96.01338203591162
1,2,60,37,2,1,3,60,9000,0,1400,1493,93.34475481308601
4,1,36,45,2,1,1,105,12000,0,600,2240,92.77261087510094
13,2,60,30,2,1,1,45,14000,0,1100,1224,94.59451494708951
4,1,36,38,2,2,1,60,0,0,650,1000,91.57055308539383
22,2,60,50,2,1,1,90,16000,0,2100,2500,90.56188339726278
1,5,60,29,2,2,2,35,0,0,1100,1120,90.33779186356576
0,2,36,42,2,1,1,105,10000,0,400,725,90.8815544331292
0,2,36,37,2,1,3,75,7000,1500,500,720,87.13324490269217
1,5,36,36,1,1,1,35,0,0,1000,2470,90.33021569478107
15,1,60,33,2,2,3,64,0,0,1150,1150,94.0449357226188
15,2,36,41,2,1,3,90,16000,0,1000,1655,92.67080075201105
6,5,60,23,2,1,1,45,0,0,900,1389,88.36010637324375
8,6,48,30,2,1,1,75,0,0,1100,1310,91.55917674126852
12,2,60,27,2,1,1,60,2500,1300,750,758,93.65467859430545
8,6,24,33,2,1,1,75,0,0,1150,1770,93.08388701792434
1,5,36,23,1,1,2,35,0,0,350,425,90.37434756632659
22,2,24,41,2,1,1,90,4700,400,250,1035,92.75660230795117
20,1,60,52,2,1,3,70,4100,0,1200,1226,92.86734293110523
25,2,36,58,2,1,1,45,30000,0,1500,1750,90.72913716961585
11,2,36,46,2,1,1,60,16500,0,1000,1800,91.14655224911162
4,2,60,28,2,1,1,60,22000,9700,600,2150,89.90559645503596
9,2,48,38,2,1,1,75,8000,4000,1700,1713,94.45021603378905
1,1,36,39,2,1,1,85,0,0,600,975,88.9216439737135
10,1,60,24,2,1,1,53,0,0,400,650,91.6016225217167
4,2,60,41,2,1,1,90,10000,2000,800,916,92.40615961743386
24,6,36,51,2,1,1,45,0,0,625,625,91.98872136845807
30,2,36,56,2,2,3,105,30000,1300,1100,1318,91.27599724714608
1,6,24,24,2,1,3,60,0,0,300,750,88.79719034270862
20,2,12,49,2,1,1,90,15000,0,125,325,96.58253726800945
1,2,36,21,1,1,1,35,10000,0,850,1014,93.3908325667624
13,2,60,34,4,1,1,35,7000,1500,1250,1525,93.46824803164567
1,2,60,38,2,1,1,90,5000,0,1000,1144,92.78665592004329
2,2,36,58,3,1,4,35,4000,0,400,550,94.02148350642022
0,5,60,39,1,1,1,35,0,0,1000,1556,96.3132209039733
14,1,60,60,2,1,1,62,8000,0,915,1396,90.74094029663718
6,3,60,23,1,1,1,35,5050,3800,1000,2470,89.33092455597064
17,2,12,37,2,1,1,75,7000,1000,600,1890,94.87487256863614
8,3,36,48,2,2,1,75,1000,0,475,575,91.6318775299312
4,5,60,26,2,1,1,45,0,0,1150,1294,90.34622745847355
1,5,36,23,1,1,2,35,0,0,650,710,89.11569798950586
13,2,60,34,2,1,1,45,3000,0,1900,2600,91.51714241616703
19,2,60,46,1,1,1,75,6000,0,1800,1849,95.39907010541498
12,2,12,51,2,1,3,45,2000,0,350,450,90.59895239465848
13,2,60,45,2,1,1,90,4750,3500,1100,1369,93.4237195168344
4,2,60,55,2,1,1,45,9000,0,1800,2281,90.5976635463028
0,2,48,39,2,1,3,60,5500,0,3075,4575,89.77364909844634
11,2,60,26,2,1,1,45,3000,0,900,931,92.34844363033608
31,2,60,47,2,1,1,60,8000,1500,1000,1330,92.8496886414226
2,2,18,31,2,1,2,90,5000,300,860,1192,96.91470143507985
3,2,48,50,2,1,1,90,12000,0,800,950,95.83088903866962
6,2,36,39,2,2,3,45,14000,1200,1100,1900,92.23992436327896
10,1,48,36,2,2,3,100,0,0,1500,1810,94.01461349171585
0,6,60,47,2,2,4,45,100000,0,1300,1700,95.05713951778904
20,2,24,45,2,1,1,75,5000,0,450,1318,91.63029331903522
8,6,24,40,2,2,1,75,0,0,600,750,95.15991215198751
15,1,60,36,2,2,3,97,0,0,1000,1168,97.78525074889046
2,2,36,43,2,2,3,90,8000,560,700,1300,91.10788825756502
4,2,48,44,2,1,3,60,40000,9300,700,1111,92.88537914182145
1,2,60,55,2,1,4,45,3000,0,970,1264,90.33948362845354
1,6,48,26,1,1,2,35,2000,0,1100,1123,90.72527028652048
9,2,60,33,2,1,1,75,2500,0,1000,1386,90.39823701514057
